4.153646935721898359e+00,6.185074376000494922e+00,1.567337046149461233e-01,2.097681841228665078e+00,2.487233798086908720e+01
4.153646935721898359e+00,6.185074376000494922e+00,1.567337046149461233e-01,2.099732753655765283e+00,2.485175490167801371e+01
4.153646935721898359e+00,6.185074376000494922e+00,1.567337046149461233e-01,2.110533242659818676e+00,2.484527469429902524e+01
4.153646935721898359e+00,6.185074376000494922e+00,1.567337046149461233e-01,2.090200093350259358e+00,2.485014149642992720e+01
4.153646935721898359e+00,6.185074376000494922e+00,1.567337046149461233e-01,2.083990804764848992e+00,2.484463238008002861e+01
4.153646935721898359e+00,6.185074376000494922e+00,1.567337046149461233e-01,2.090560349903945792e+00,2.484861230025373047e+01
4.153646935721898359e+00,6.185809731606023654e+00,1.567337046149461233e-01,2.092369222924271632e+00,2.487009187067500449e+01
4.153646935721898359e+00,6.185074376000494922e+00,1.567337046149461233e-01,2.094053624961722981e+00,2.487443531076099745e+01
4.153646935721898359e+00,6.185809731606023654e+00,1.567337046149461233e-01,2.122301236339216857e+00,2.487443531076099745e+01
4.153646935721898359e+00,6.185074376000494922e+00,1.567337046149461233e-01,2.095233269617506888e+00,2.485175490167801371e+01
4.153646935721898359e+00,6.185809731606023654e+00,1.567337046149461233e-01,2.108624660677072438e+00,2.487443531076099745e+01
4.153646935721898359e+00,6.185074376000494922e+00,1.567337046149461233e-01,2.118810737889500029e+00,2.487443531076099745e+01
4.153646935721898359e+00,6.185074376000494922e+00,1.567337046149461233e-01,2.111098624068291851e+00,2.487443531076099745e+01
4.153646935721898359e+00,6.185809731606023654e+00,1.567337046149461233e-01,2.119748626090567356e+00,2.487443531076099745e+01
4.153646935721898359e+00,6.185074376000494922e+00,1.567337046149461233e-01,2.129144022883782128e+00,2.487443531076099745e+01
4.153646935721898359e+00,6.185809731606023654e+00,1.567337046149461233e-01,2.130520723964535623e+00,2.487443531076099745e+01
4.153646935721898359e+00,6.185809731606023654e+00,1.567337046149461233e-01,2.137955905247916899e+00,2.487443531076099745e+01
4.153646935721898359e+00,6.185809731606023654e+00,1.567337046149461233e-01,2.126612774129342576e+00,2.487443531076099745e+01
4.153646935721898359e+00,6.185809731606023654e+00,1.567337046149461233e-01,2.136408183251661708e+00,2.487443531076099745e+01
4.153646935721898359e+00,6.185074376000494922e+00,1.567337046149461233e-01,2.122766687657180018e+00,2.487443531076099745e+01
4.153646935721898359e+00,6.185809731606023654e+00,1.567337046149461233e-01,2.144570839458087352e+00,2.487443531076099745e+01
4.153646935721898359e+00,6.185074376000494922e+00,1.567337046149461233e-01,2.138468387173807717e+00,2.487443531076099745e+01
