4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.837098541246617311e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
4.161881009701738243e+00,6.303570750001663114e+00,1.816264111879570819e-01,2.284071480712577706e+00,4.427899623734153067e+01
