1.238973057028223224e+01,1.570830520586581542e+02,2.740941868937710169e+01,2.267132974431553816e+00,1.497283066552625144e+02
1.856867289789686026e+01,1.570830520586581542e+02,2.840360308425488611e+01,2.166845317419230810e+00,1.246565426425125054e+02
1.761744380957723521e+01,1.570830520586581542e+02,1.418290935775067041e+01,2.208404434012134043e+00,1.343041515902270930e+02
1.472932655887782971e+01,1.567193038016630453e+02,1.758228398118682145e+00,2.091465573983773307e+00,1.193195399878925116e+02
1.377894177429855205e+01,1.553978556061001939e+02,1.498952175168308809e+00,2.070221510362863615e+00,1.191071228035175551e+02
2.227698649924827023e+01,1.537512461687181826e+02,1.318124965622264000e+00,1.994980327681875831e+00,1.487743216438036882e+02
2.288910959114470955e+01,1.568940606980553980e+02,1.837024839871679305e+01,1.969969895924694292e+00,2.320656081311253445e+02
2.010347640821130355e+01,1.570830520586581542e+02,2.608759510514893076e+00,1.973514334828869732e+00,2.314498099371456021e+02
1.433801872645081055e+01,1.291735878202243271e+02,4.464179611853859697e+00,1.992792189549299264e+00,1.887370579117722400e+02
1.713613560950684089e+01,2.476773136016709032e+02,5.649233792160555101e-01,2.036476504624946671e+00,3.600060239029756985e+02
2.148761945904202264e+01,2.403337225651902145e+02,4.571539421605738118e-01,1.966100558078466731e+00,3.751356021103747480e+02
2.050363644242776218e+01,2.343807821627432588e+02,2.150461379725183142e-01,1.995912677673604474e+00,3.752402043963196547e+02
2.295272621669374757e+01,2.338506598442081952e+02,2.416555608994246096e-01,2.025942368683440797e+00,3.743541696740974771e+02
2.170719562805689051e+01,3.191321223575291697e+02,2.536730876720149075e-01,1.880687621800262610e+00,3.565165704331172947e+02
2.333726966797740943e+01,7.819792042874416893e+01,2.424626059532389022e-01,1.797664120101708951e+00,5.280217739455983974e+02
2.810588142145925517e+01,6.797611071429624019e+01,2.424626059532389022e-01,1.766331953578714975e+00,5.441272527097108878e+02
2.810588142145925517e+01,6.899869084197119662e+01,2.424626059532389022e-01,1.731882184742666642e+00,5.441272527097108878e+02
2.810588142145925517e+01,6.725311778614594971e+01,2.424626059532389022e-01,1.764779517444686752e+00,5.441272527097108878e+02
2.810588142145925517e+01,6.427183920659429361e+01,2.424626059532389022e-01,1.709813807177965161e+00,5.441272527097108878e+02
2.810588142145925517e+01,6.462999678982036755e+01,2.424626059532389022e-01,1.577760217955793021e+00,5.441272527097108878e+02
2.810588142145925517e+01,5.955176643548765014e+01,2.424626059532389022e-01,1.644208185584701054e+00,5.695707607105484840e+02
2.810588142145925517e+01,5.786828303209486535e+01,2.424626059532389022e-01,1.384031383597096321e+00,5.629212128664212287e+02
2.810588142145925517e+01,5.529840193229522072e+01,2.424626059532389022e-01,1.344054160233137951e+00,6.124383922816047061e+02
2.810588142145925517e+01,3.747357795016969106e+01,2.424626059532389022e-01,1.473212788814685759e+00,5.772797065042383338e+02
